GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC06,HC02_VC06,HC03_VC06,HC04_VC06,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC22,HC02_VC22,HC03_VC22,HC04_VC22,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC31,HC02_VC31,HC03_VC31,HC04_VC31,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC36,HC02_VC36,HC03_VC36,HC04_VC36,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC103,HC02_VC103,HC03_VC103,HC04_VC103,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC105,HC02_VC105,HC03_VC105,HC04_VC105,HC01_VC106,HC02_VC106,HC03_VC106,HC04_VC106,HC01_VC107,HC02_VC107,HC03_VC107,HC04_VC107,HC01_VC108,HC02_VC108,HC03_VC108,HC04_VC108,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110,HC01_VC111,HC02_VC111,HC03_VC111,HC04_VC111,HC01_VC112,HC02_VC112,HC03_VC112,HC04_VC112,HC01_VC113,HC02_VC113,HC03_VC113,HC04_VC113,HC01_VC114,HC02_VC114,HC03_VC114,HC04_VC114,HC01_VC115,HC02_VC115,HC03_VC115,HC04_VC115,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC120,HC02_VC120,HC03_VC120,HC04_VC120,HC01_VC121,HC02_VC121,HC03_VC121,HC04_VC121,HC01_VC122,HC02_VC122,HC03_VC122,HC04_VC122,HC01_VC124,HC02_VC124,HC03_VC124,HC04_VC124,HC01_VC125,HC02_VC125,HC03_VC125,HC04_VC125,HC01_VC126,HC02_VC126,HC03_VC126,HC04_VC126,HC01_VC130,HC02_VC130,HC03_VC130,HC04_VC130,HC01_VC131,HC02_VC131,HC03_VC131,HC04_VC131,HC01_VC132,HC02_VC132,HC03_VC132,HC04_VC132,HC01_VC133,HC02_VC133,HC03_VC133,HC04_VC133,HC01_VC134,HC02_VC134,HC03_VC134,HC04_VC134,HC01_VC137,HC02_VC137,HC03_VC137,HC04_VC137,HC01_VC138,HC02_VC138,HC03_VC138,HC04_VC138,HC01_VC141,HC02_VC141,HC03_VC141,HC04_VC141,HC01_VC142,HC02_VC142,HC03_VC142,HC04_VC142,HC01_VC143,HC02_VC143,HC03_VC143,HC04_VC143,HC01_VC144,HC02_VC144,HC03_VC144,HC04_VC144,HC01_VC145,HC02_VC145,HC03_VC145,HC04_VC145,HC01_VC146,HC02_VC146,HC03_VC146,HC04_VC146,HC01_VC147,HC02_VC147,HC03_VC147,HC04_VC147,HC01_VC148,HC02_VC148,HC03_VC148,HC04_VC148,HC01_VC149,HC02_VC149,HC03_VC149,HC04_VC149,HC01_VC150,HC02_VC150,HC03_VC150,HC04_VC150,HC01_VC151,HC02_VC151,HC03_VC151,HC04_VC151,HC01_VC152,HC02_VC152,HC03_VC152,HC04_VC152,HC01_VC153,HC02_VC153,HC03_VC153,HC04_VC153,HC01_VC154,HC02_VC154,HC03_VC154,HC04_VC154,HC01_VC155,HC02_VC155,HC03_VC155,HC04_VC155,HC01_VC156,HC02_VC156,HC03_VC156,HC04_VC156,HC01_VC157,HC02_VC157,HC03_VC157,HC04_VC157,HC01_VC161,HC02_VC161,HC03_VC161,HC04_VC161,HC01_VC162,HC02_VC162,HC03_VC162,HC04_VC162,HC01_VC163,HC02_VC163,HC03_VC163,HC04_VC163,HC01_VC164,HC02_VC164,HC03_VC164,HC04_VC164,HC01_VC165,HC02_VC165,HC03_VC165,HC04_VC165,HC01_VC166,HC02_VC166,HC03_VC166,HC04_VC166,HC01_VC167,HC02_VC167,HC03_VC167,HC04_VC167,HC01_VC168,HC02_VC168,HC03_VC168,HC04_VC168,HC01_VC169,HC02_VC169,HC03_VC169,HC04_VC169,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171,HC01_VC172,HC02_VC172,HC03_VC172,HC04_VC172,HC01_VC173,HC02_VC173,HC03_VC173,HC04_VC173,HC01_VC174,HC02_VC174,HC03_VC174,HC04_VC174,HC01_VC175,HC02_VC175,HC03_VC175,HC04_VC175,HC01_VC176,HC02_VC176,HC03_VC176,HC04_VC176,HC01_VC177,HC02_VC177,HC03_VC177,HC04_VC177,HC01_VC178,HC02_VC178,HC03_VC178,HC04_VC178,HC01_VC179,HC02_VC179,HC03_VC179,HC04_VC179,HC01_VC180,HC02_VC180,HC03_VC180,HC04_VC180
310M200US10140,10140,"Aberdeen, WA Micro Area",58579,591,58579,,31093,1912,53.1,3.3,31058,1910,53.0,3.3,27155,2104,46.4,3.7,3903,1417,6.7,2.4,35,50,0.1,0.1,27486,2007,46.9,3.3,31058,1910,31058,,,,12.6,4.5,28377,522,28377,,14046,1245,49.5,4.4,14046,1245,49.5,4.4,12928,1116,45.6,4.0,3410,715,3410,,2027,671,59.4,15.5,8811,778,8811,,6453,1059,73.2,9.3,26813,2087,26813,,20543,1888,76.6,5.0,4224,1247,15.8,4.3,496,467,1.8,1.7,399,212,1.5,0.8,594,454,2.2,1.7,557,435,2.1,1.6,23.3,1.8,,,27155,2104,27155,,7322,1360,27.0,4.9,7198,1466,26.5,4.6,5969,1304,22.0,4.4,2788,816,10.3,2.9,3878,1092,14.3,4.0,27155,2104,27155,,1473,607,5.4,2.2,1793,695,6.6,2.5,2347,736,8.6,2.7,616,409,2.3,1.5,3057,921,11.3,3.2,1452,612,5.3,2.2,215,194,0.8,0.7,1255,665,4.6,2.3,1410,561,5.2,2.1,5897,1209,21.7,4.3,3336,1090,12.3,3.7,1185,495,4.4,1.8,3119,870,11.5,3.1,27155,2104,27155,,18778,1940,69.2,5.2,6552,1243,24.1,4.2,1732,873,6.4,3.1,93,145,0.3,0.5,27430,1413,27430,,2264,758,8.3,2.7,1433,532,5.2,1.9,3451,868,12.6,3.0,3613,846,13.2,2.9,4418,1028,16.1,3.6,4927,1059,18.0,3.8,2671,576,9.7,2.1,3189,785,11.6,2.8,828,495,3.0,1.8,636,315,2.3,1.2,44122,5518,,,60494,5353,,,18151,1512,66.2,3.8,61850,7203,,,12930,915,47.1,3.0,17846,1217,,,7210,1015,26.3,3.8,22821,3044,,,1448,631,5.3,2.2,10620,2445,,,962,369,3.5,1.3,3466,1453,,,6308,1334,23.0,4.4,16854,1334,16854,,601,256,3.6,1.5,259,186,1.5,1.1,1277,535,7.6,3.0,1908,677,11.3,4.0,2835,917,16.8,5.1,3589,904,21.3,5.0,2289,515,13.6,3.0,2865,719,17.0,4.1,684,477,4.1,2.8,547,326,3.2,2.0,60245,7979,,,75511,8081,,,24840,2375,,,10576,1120,10576,,25020,3117,,,33552,4287,,,24329,2129,,,48496,6209,,,30930,3730,,,68926,811,68926,,63685,1592,92.4,1.9,40295,2820,58.5,3.9,34596,2422,50.2,3.6,5241,1285,7.6,1.9,14717,459,14717,,284,265,1.9,1.8,40627,799,40627,,28274,1589,28274,,25135,1943,25135,,22533,1591,89.6,3.0,18860,1722,75.0,5.7,4621,1272,18.4,4.7,2602,857,10.4,3.0,3139,1169,3139,,2133,1081,68.0,22.0,1599,1011,50.9,24.4,683,406,21.8,12.1,1006,712,32.0,22.0,12353,1551,12353,,11019,1473,89.2,5.1,4674,770,37.8,6.2,7178,1361,58.1,6.5,1334,662,10.8,5.1,,,7.2,2.6,,,15.0,6.6,,,23.6,18.6,,,3.8,1.7,,,7.2,5.2,,,9.2,16.3,,,17.3,9.6,,,33.3,17.9,,,53.6,36.1,,,14.0,2.4,,,16.5,6.7,,,16.6,6.7,,,20.2,12.6,,,15.3,7.7,,,13.4,2.2,,,15.6,2.6,,,6.7,3.0,,,8.2,2.7,,,32.4,5.4
310M200US10180,10180,"Abilene, TX Metro Area",134017,1849,134017,,80373,3068,60.0,2.2,76148,3237,56.8,2.4,73064,3297,54.5,2.4,3084,825,2.3,0.6,4225,1128,3.2,0.8,53644,3093,40.0,2.2,76148,3237,76148,,,,4.1,1.1,66912,1053,66912,,37530,2157,56.1,3.0,36962,2146,55.2,3.0,35669,2098,53.3,3.0,13437,1149,13437,,8396,1468,62.5,10.0,22981,1577,22981,,16922,1964,73.6,6.9,76453,3056,76453,,64055,3194,83.8,2.5,7888,1600,10.3,2.0,235,203,0.3,0.3,1227,512,1.6,0.7,899,443,1.2,0.6,2149,813,2.8,1.1,15.6,0.7,,,73064,3297,73064,,22372,2162,30.6,2.6,15971,2247,21.9,2.8,17063,1812,23.4,2.4,7952,1380,10.9,1.8,9706,1447,13.3,1.9,73064,3297,73064,,2696,873,3.7,1.2,4370,1021,6.0,1.4,3759,1074,5.1,1.5,1675,577,2.3,0.8,8186,1331,11.2,1.7,4665,985,6.4,1.3,597,358,0.8,0.5,4533,1024,6.2,1.4,4685,1011,6.4,1.4,21623,2541,29.6,3.1,7417,1522,10.2,2.0,4273,1071,5.8,1.5,4585,951,6.3,1.3,73064,3297,73064,,56836,3175,77.8,2.3,11483,1720,15.7,2.2,4550,951,6.2,1.3,195,225,0.3,0.3,59372,1847,59372,,4127,923,7.0,1.6,3207,907,5.4,1.5,7520,1192,12.7,2.0,7122,1249,12.0,2.1,8751,1380,14.7,2.2,11499,1392,19.4,2.2,6636,1425,11.2,2.3,7042,1089,11.9,1.8,1589,638,2.7,1.1,1879,455,3.2,0.8,47420,5071,,,65183,4380,,,46642,2163,78.6,2.2,64757,5135,,,17697,1133,29.8,2.0,17521,833,,,10307,1184,17.4,1.9,21362,2420,,,2910,778,4.9,1.3,10719,2320,,,909,387,1.5,0.7,2799,947,,,8138,1255,13.7,2.1,37669,2068,37669,,939,446,2.5,1.2,1278,642,3.4,1.7,3525,982,9.4,2.4,4126,1002,11.0,2.6,5048,953,13.4,2.5,8097,1127,21.5,2.8,5500,1144,14.6,2.8,6211,1025,16.5,2.6,1454,613,3.9,1.6,1491,443,4.0,1.1,60639,3279,,,76074,4164,,,24257,1533,,,21703,1910,21703,,28210,4068,,,41015,7794,,,25718,1189,,,37321,3939,,,30013,3679,,,155623,2863,155623,,134835,3871,86.6,1.8,105455,4988,67.8,2.9,48171,3571,31.0,2.3,20788,2877,13.4,1.8,39126,1345,39126,,2874,922,7.3,2.3,93575,2162,93575,,70113,2914,70113,,67391,2960,67391,,55645,3169,82.6,2.8,54366,3293,80.7,3.0,3097,775,4.6,1.2,11746,1945,17.4,2.8,2722,735,2722,,1789,587,65.7,11.8,1456,501,53.5,11.7,573,408,21.1,12.5,933,405,34.3,11.8,23462,2197,23462,,18387,1998,78.4,4.4,13113,1605,55.9,4.7,7199,1365,30.7,5.1,5075,1135,21.6,4.4,,,9.9,2.7,,,17.0,5.2,,,23.5,14.4,,,3.2,1.3,,,3.4,2.2,,,4.7,6.9,,,32.6,9.1,,,46.8,11.8,,,72.3,21.9,,,13.9,2.3,,,17.3,5.3,,,16.7,5.4,,,17.4,8.6,,,16.5,6.2,,,12.8,1.8,,,14.1,2.3,,,7.5,2.4,,,9.7,2.7,,,29.9,4.0
310M200US10300,10300,"Adrian, MI Micro Area",79813,488,79813,,44589,1842,55.9,2.3,44589,1842,55.9,2.3,41947,1817,52.6,2.3,2642,619,3.3,0.8,0,167,0.0,0.1,35224,1905,44.1,2.3,44589,1842,44589,,,,5.9,1.4,39962,664,39962,,21266,1314,53.2,3.3,21266,1314,53.2,3.3,20247,1243,50.7,3.1,6402,405,6402,,4609,646,72.0,9.5,12854,1018,12854,,10391,1106,80.8,4.9,41032,1821,41032,,33839,1732,82.5,3.0,3931,894,9.6,2.1,109,127,0.3,0.3,1310,586,3.2,1.4,233,203,0.6,0.5,1610,795,3.9,1.9,29.6,1.5,,,41947,1817,41947,,11560,1212,27.6,2.7,7086,1162,16.9,2.6,9971,893,23.8,1.9,4220,842,10.1,2.0,9110,1314,21.7,3.0,41947,1817,41947,,771,246,1.8,0.6,2626,683,6.3,1.6,8782,1020,20.9,2.4,657,292,1.6,0.7,4709,913,11.2,2.1,1451,527,3.5,1.2,490,254,1.2,0.6,2190,688,5.2,1.6,2801,696,6.7,1.7,10351,1109,24.7,2.2,2721,774,6.5,1.8,2496,802,6.0,1.9,1902,579,4.5,1.4,41947,1817,41947,,34401,1872,82.0,2.6,5051,918,12.0,2.1,2443,699,5.8,1.6,52,64,0.1,0.2,37016,1454,37016,,1777,540,4.8,1.4,2202,670,5.9,1.8,3905,716,10.5,2.0,4974,891,13.4,2.4,6381,1032,17.2,2.6,8183,1144,22.1,2.9,4196,736,11.3,1.9,3599,553,9.7,1.5,1019,328,2.8,0.9,780,338,2.1,0.9,48279,2553,,,60687,3735,,,26606,1376,71.9,2.5,60279,4570,,,14126,915,38.2,2.2,19373,862,,,9940,1083,26.9,2.9,21171,3880,,,2031,616,5.5,1.6,9791,1726,,,1344,498,3.6,1.3,2863,814,,,4380,750,11.8,2.0,23818,1582,23818,,631,276,2.6,1.1,558,238,2.3,1.0,1925,471,8.1,2.0,2625,621,11.0,2.4,4588,902,19.3,3.3,5597,844,23.5,3.3,3270,715,13.7,2.7,3079,529,12.9,2.2,890,305,3.7,1.2,655,320,2.8,1.4,56102,5859,,,69960,4912,,,23525,1391,,,13198,1310,13198,,30856,3398,,,41881,4522,,,25781,1383,,,42209,3395,,,34801,3337,,,95394,724,95394,,89458,1340,93.8,1.3,66491,3038,69.7,3.1,39798,2129,41.7,2.2,5936,1268,6.2,1.3,21152,210,21152,,705,462,3.3,2.2,57652,737,57652,,42012,1730,42012,,39539,1731,39539,,36168,1779,91.5,2.3,33090,1926,83.7,2.9,4932,846,12.5,2.2,3371,915,8.5,2.3,2473,598,2473,,1798,537,72.7,14.0,1180,474,47.7,15.2,835,403,33.8,13.8,675,383,27.3,14.0,15640,1715,15640,,14455,1545,92.4,3.2,8902,1217,56.9,7.2,7098,1390,45.4,6.6,1185,538,7.6,3.2,,,9.0,2.1,,,17.7,4.6,,,23.8,14.3,,,3.4,1.5,,,7.0,3.6,,,6.5,8.4,,,29.9,9.8,,,37.8,12.6,,,39.5,24.0,,,15.1,2.3,,,25.0,5.2,,,23.1,5.0,,,26.7,9.9,,,21.7,5.7,,,12.3,1.9,,,13.1,2.2,,,9.5,4.1,,,11.4,2.5,,,29.6,5.0
310M200US10420,10420,"Akron, OH Metro Area",575548,1233,575548,,366766,4946,63.7,0.9,366651,4953,63.7,0.9,344296,5275,59.8,0.9,22355,2405,3.9,0.4,115,142,0.0,0.1,208782,4952,36.3,0.9,366651,4953,366651,,,,6.1,0.7,299391,1098,299391,,175982,3288,58.8,1.1,175982,3288,58.8,1.1,165853,3429,55.4,1.1,43086,1620,43086,,28699,2419,66.6,4.7,97772,1972,97772,,72247,3503,73.9,3.1,337334,5516,337334,,287795,6181,85.3,1.2,24669,2714,7.3,0.8,6526,1751,1.9,0.5,5778,1076,1.7,0.3,2127,642,0.6,0.2,10439,1707,3.1,0.5,24.3,0.6,,,344296,5275,344296,,128783,4925,37.4,1.3,59084,3597,17.2,1.0,87337,4258,25.4,1.1,21353,2626,6.2,0.8,47739,2685,13.9,0.8,344296,5275,344296,,1347,552,0.4,0.2,15584,2152,4.5,0.6,56107,4042,16.3,1.2,9271,1357,2.7,0.4,43786,3592,12.7,1.0,14450,1754,4.2,0.5,6595,1379,1.9,0.4,21612,2278,6.3,0.6,34684,2276,10.1,0.7,80201,4057,23.3,1.1,35188,3430,10.2,0.9,16259,2221,4.7,0.6,9212,1530,2.7,0.4,344296,5275,344296,,290934,5996,84.5,1.1,36689,3380,10.7,1.0,16270,1804,4.7,0.5,403,302,0.1,0.1,282456,3080,282456,,21165,2299,7.5,0.8,15013,1993,5.3,0.7,31321,2739,11.1,0.9,30056,2913,10.6,1.0,38749,2592,13.7,0.9,51250,3388,18.1,1.2,32122,2371,11.4,0.9,38535,2648,13.6,0.9,13570,1715,4.8,0.6,10675,1269,3.8,0.5,51580,1156,,,70288,1832,,,214177,3769,75.8,1.0,72234,2139,,,89995,2953,31.9,1.1,17915,522,,,65329,2326,23.1,0.8,22448,1520,,,17537,2210,6.2,0.8,9323,665,,,14406,1755,5.1,0.6,3059,400,,,38780,2678,13.7,0.9,177764,4126,177764,,8507,1448,4.8,0.8,5010,1008,2.8,0.6,11076,1632,6.2,0.9,14001,1764,7.9,1.0,21731,1998,12.2,1.0,35987,3119,20.2,1.7,26473,2436,14.9,1.3,33273,2654,18.7,1.4,11580,1637,6.5,0.9,10126,1242,5.7,0.7,69424,2017,,,87281,2766,,,29020,687,,,104692,3624,104692,,29657,1284,,,39407,1784,,,30722,517,,,50364,985,,,38861,2140,,,698050,1493,698050,,659099,4286,94.4,0.6,505995,6798,72.5,1.0,240260,6313,34.4,0.9,38951,3993,5.6,0.6,147597,396,147597,,4546,1303,3.1,0.9,440183,1496,440183,,340989,4638,340989,,320766,4967,320766,,300799,5297,93.8,0.8,273914,5521,85.4,1.1,34733,3144,10.8,1.0,19967,2567,6.2,0.8,20223,2429,20223,,16371,2035,81.0,5.0,8623,1298,42.6,6.0,8118,1680,40.1,6.0,3852,1202,19.0,5.0,99194,4651,99194,,88950,4460,89.7,1.7,53934,3486,54.4,3.0,41088,3485,41.4,2.6,10244,1810,10.3,1.7,,,10.2,1.1,,,18.7,2.2,,,24.7,6.2,,,3.4,0.7,,,5.3,1.6,,,8.8,5.9,,,33.1,3.9,,,46.0,5.2,,,64.8,12.5,,,14.2,1.0,,,21.0,2.3,,,20.9,2.3,,,28.7,4.5,,,18.3,2.5,,,12.4,0.9,,,14.0,1.0,,,6.4,1.0,,,11.0,1.2,,,26.6,1.9
310M200US10460,10460,"Alamogordo, NM Micro Area",50331,359,50331,,26721,1762,53.1,3.5,24781,1931,49.2,3.8,22762,1994,45.2,4.0,2019,684,4.0,1.4,1940,641,3.9,1.3,23610,1790,46.9,3.5,24781,1931,24781,,,,8.1,2.8,24463,445,24463,,11432,1162,46.7,4.8,10965,1182,44.8,4.8,10590,1192,43.3,4.8,6040,874,6040,,3723,1248,61.6,17.9,7737,992,7737,,4678,974,60.5,11.8,24156,1909,24156,,17895,1980,74.1,5.9,4291,1347,17.8,5.4,499,301,2.1,1.2,488,346,2.0,1.4,371,262,1.5,1.1,612,497,2.5,2.0,17.7,1.5,,,22762,1994,22762,,5330,1185,23.4,5.6,5727,1592,25.2,6.5,6242,1426,27.4,5.7,3840,1146,16.9,4.5,1623,618,7.1,2.6,22762,1994,22762,,517,369,2.3,1.7,2764,1271,12.1,5.2,491,286,2.2,1.3,438,356,1.9,1.6,3239,983,14.2,4.5,1655,787,7.3,3.3,151,137,0.7,0.6,1121,657,4.9,2.8,1044,445,4.6,2.1,5155,1140,22.6,4.8,2724,900,12.0,3.9,947,475,4.2,2.0,2516,713,11.1,2.9,22762,1994,22762,,14544,2041,63.9,5.6,6397,1206,28.1,5.3,1649,709,7.2,3.2,172,203,0.8,0.9,23919,1393,23919,,3189,899,13.3,3.7,2010,864,8.4,3.5,3569,853,14.9,3.6,2857,822,11.9,3.4,2942,826,12.3,3.3,4330,1006,18.1,4.0,2899,801,12.1,3.4,1550,573,6.5,2.4,486,314,2.0,1.3,87,144,0.4,0.6,36142,4749,,,47559,4203,,,16299,1628,68.1,4.6,46891,4615,,,8055,645,33.7,2.9,16832,1569,,,6865,900,28.7,3.8,23333,3518,,,1702,618,7.1,2.6,8035,1007,,,588,288,2.5,1.2,2599,1124,,,4797,1093,20.1,4.3,14185,1540,14185,,1614,764,11.4,5.2,417,372,2.9,2.6,1333,544,9.4,3.7,1418,580,10.0,4.0,1937,650,13.7,4.3,3234,1022,22.8,6.5,2262,721,15.9,4.8,1397,533,9.8,3.6,486,314,3.4,2.2,87,144,0.6,1.0,51496,4258,,,58709,6191,,,18847,1469,,,9734,1353,9734,,22813,4421,,,30209,4380,,,20150,1446,,,38351,7204,,,27035,6777,,,59682,1260,59682,,51815,1913,86.8,3.2,29417,2585,49.3,4.6,32939,3059,55.2,4.9,7867,1979,13.2,3.2,15262,237,15262,,806,511,5.3,3.4,33924,1265,33924,,23381,1832,23381,,21454,1878,21454,,17033,1691,79.4,6.2,11226,1680,52.3,7.8,6907,1466,32.2,6.0,4421,1480,20.6,6.2,1927,677,1927,,948,537,49.2,24.5,462,333,24.0,16.8,681,521,35.3,24.2,979,601,50.8,24.5,10543,1376,10543,,8882,1461,84.2,6.8,4302,977,40.8,8.5,5697,1388,54.0,9.2,1661,714,15.8,6.8,,,20.1,6.0,,,40.7,10.8,,,51.4,29.7,,,13.2,5.6,,,27.3,13.1,,,5.4,10.2,,,52.2,17.7,,,68.7,18.5,,,86.4,24.8,,,26.8,5.5,,,40.7,10.7,,,40.7,10.7,,,42.3,19.6,,,40.0,11.3,,,22.2,4.5,,,24.8,5.7,,,13.4,5.9,,,25.0,6.4,,,33.9,7.0
