"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","upt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt","recovery_ratio","fares_per_upt","cost_per_hour","cost_per_trip","cost_per_pmt"
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"63217",3450,"New York, NY--Northeastern NJ","Bus",4093400984,1570736376,17456.6,26035537,285409006,4576694146,1313319897,366,18287501313,2870610042,4435256494,4823297343,6158337434,66142.0035084289,16.0355631735041,175.786431676059,50.4433573619012,15.016154009739,1.3698013205591,240.792486246237,69.0973775277666,0.383724043195276,1.19600440044197,157.223604951955,3.11683466712909,0.894401254140525
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"63217",3450,"New York, NY--Northeastern NJ","Other",665721323,70487728,164.7,6958530,90784008,239801411,37218562,61,18287501313,2870610042,4435256494,4823297343,6158337434,66142.0035084289,2.64144992364735,34.4615042257488,5.34862420654937,4.77639673973491,0.366107431667343,12.6166128034822,1.95817107121357,0.105881733939894,1.89388638926996,95.6698214996558,17.8868093560412,2.77613597110986
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",482001694,256276258,780.1,2030402,42876706,1101562544,166404199,2249,1644679754,320076825,732159755,92580069,499863105,66142.0035084289,25.6913985883151,542.534209481669,81.9562820564598,2.25586161330278,0.10682504228224,57.9562398674411,8.75498329597652,0.531691612685494,1.54008287975954,237.392247446565,2.89657170249652,0.4375618040259
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",89276392,7449149,0,1455683,17787173,21463269,2701740,NA,1644679754,320076825,732159755,92580069,499863105,66142.0035084289,1.20667117815743,14.7444663432904,1.85599474610887,0.935832169100761,0.0765874925381961,1.12924170604644,0.142145983768544,0.0834391806514762,2.75716723296838,61.3295559541466,33.0440353253829,4.15949648676537
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",546335999,168811852,3934.6,4322962,46158810,603798564,192219285,32,1644679754,320076825,732159755,92580069,499863105,66142.0035084289,13.080895369703,139.672419975008,44.4647177097555,2.42854214581541,0.2274429391,31.7675057103253,10.1131860821586,0.308989069563399,0.878225366408995,126.380014212477,2.84225383004624,0.904831563991596
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"69076",1981,"Miami, FL","Other",89276392,7449149,0,1455683,17787173,21463269,2701740,NA,1644679754,320076825,732159755,92580069,499863105,66142.0035084289,1.20667117815743,14.7444663432904,1.85599474610887,0.935832169100761,0.0765874925381961,1.12924170604644,0.142145983768544,0.0834391806514762,2.75716723296838,61.3295559541466,33.0440353253829,4.15949648676537
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Other",7824548,1212558,0,133397,1639703,1974049,355152,NA,43248186,2691413,27619766,1123298,11813709,66142.0035084289,1.20390643915392,14.7983013111239,2.66236871893671,0.0862692916502822,0.00701838363305592,0.103860155719022,0.0186855250421454,0.154968440349526,3.41419448574132,58.6561017114328,22.0315470559085,3.96370505494038
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Bus",33876709,10028152,695.9,418754,5083169,33119164,10532011,7,43248186,2691413,27619766,1123298,11813709,66142.0035084289,6.51545600785652,79.089785411005,25.1508307980342,0.267439523479968,0.0220318014638762,1.74249044999584,0.554118110793833,0.296019073163217,0.952159278982903,80.8988308171385,3.21654705829684,1.02287331286502
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"10162",466,"Bridgeport-Stamford, CT-NY","Rail",0,0,0,0,0,0,0,NA,43248186,2691413,27619766,1123298,11813709,66142.0035084289,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"01495",346,"Allentown, PA-NJ","Other",9658034,528166,0,187847,3237693,6142080,449934,NA,28271918,7742931,14271977,678625,5578385,66142.0035084289,1.89705447675243,32.6972482924934,2.39521525496814,0.170343947465533,0.00988314812416063,0.32315174812717,0.0236722671540993,0.0546866991770789,1.17387439046616,51.414363817362,21.4654460431974,1.57243702459102
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"01495",346,"Allentown, PA-NJ","Bus",16392209,4779427,469,179253,2369621,19069439,5228853,9,28271918,7742931,14271977,678625,5578385,66142.0035084289,8.04746370833142,106.382816466112,29.1702398286221,0.124672288304427,0.00943099411063347,1.0032957155645,0.275104360029501,0.291566987707392,0.914048836331792,91.4473342147691,3.13495311495657,0.859606252706228
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Other",2709031,303772,0,13210,227625,544512,72075,NA,13893020,2158212,4388738,4022562,3323508,66142.0035084289,2.3921449752883,41.2196820590462,5.4560938682816,0.0119759782789295,0.000695014489026505,0.028648276264103,0.00379206429194439,0.112133083748396,4.21466527922303,205.074261922786,37.5862781824488,4.97515389927127
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Bus",10035704,2696727,1720.3,110575,2655955,24076153,1205779,11,13893020,2158212,4388738,4022562,3323508,66142.0035084289,9.06497022728171,217.735952973095,10.9046258195795,0.139737108796547,0.00581765534626085,1.26671273088713,0.0634393546982506,0.268713286083368,2.23650187969769,90.7592493782501,8.32300446433385,0.416831708952838
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"22096",132,"Danbury, CT-NY","Other",1805941,46838,0,30750,422728,367978,71452,NA,9462583,3380457,4061571,1120701,899854,66142.0035084289,0.870484093790806,11.9667642276423,2.32364227642276,0.0222408845508854,0.00161784220572029,0.0193603362333834,0.00375928654579272,0.0259355095210752,0.65551699042714,58.7297886178862,25.2748838381011,4.90774176717086
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",19006798,2008,64747,30.4,4,NA,NA,1257147700000,40.77493,-73.873758,"22096",132,"Danbury, CT-NY","Bus",4033996,762106,338,56814,902135,5314662,942316,0,9462583,3380457,4061571,1120701,899854,66142.0035084289,5.89120475316887,93.5449361072975,16.5859823282994,0.0474638074230073,0.00298914104311521,0.279619007893912,0.0495778405179031,0.188920861597285,0.808758420742086,71.003555461682,4.28093760479499,0.759031524488293
36420,"Oklahoma City, OK Metro Area",1202714,2008,47696,0.5,3,NA,NA,56918500000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Other",2940818,201378,0,33249,542066,436736,64046,28,19830135,6419302,1092500,10099106,2219227,47325.0498455992,0.805687868266964,13.1353123402208,1.92625342115552,0.45070232823431,0.0276449762786498,0.363125398058059,0.0532512301345124,0.0684768659604233,3.14427130499953,88.4483142350146,45.9172782062892,6.73362855363423
36420,"Oklahoma City, OK Metro Area",1202714,2008,47696,0.5,3,NA,NA,56918500000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Bus",16235831,1740409,977.5,164581,2749796,14604680,2519526,7,19830135,6419302,1092500,10099106,2219227,47325.0498455992,5.31118672076038,88.7385542681111,15.3087294402148,2.28632575990635,0.136841343827377,12.143103015347,2.09486710888873,0.107195560239571,0.690768422314356,98.6494856635942,6.44400216548668,1.11168687023612
36420,"Oklahoma City, OK Metro Area",1202714,2008,47696,0.5,3,NA,NA,56918500000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Rail",0,0,0,0,0,0,0,NA,19830135,6419302,1092500,10099106,2219227,47325.0498455992,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"65863",598,"Orlando, FL","Bus",87638282,20652395,1424.4,1078484,14985672,152255245,26427067,21,135820621,37009321,17035203,55191672,26584425,50330.8228372402,10.1600545507736,141.175246920678,24.5039027004573,7.29380981166899,0.524918547591861,74.1055055695244,12.8625530158563,0.235654950424519,0.781486458561595,81.260623245222,3.3162318769616,0.575601070426178
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"65863",598,"Orlando, FL","Other",21194420,1422618,0,470991,8052887,14514383,808130,NA,135820621,37009321,17035203,55191672,26584425,50330.8228372402,1.80238254926463,30.8166886416089,1.71580773305647,3.91949231324839,0.229240222060632,7.06442454737576,0.393332145739214,0.0671222897347509,1.76038261170851,44.9996284430063,26.2264982119213,1.46023568483758
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"65863",598,"Orlando, FL","Rail",0,0,0,0,0,0,0,12,135820621,37009321,17035203,55191672,26584425,50330.8228372402,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"65863",598,"Milwaukee, WI","Other",21194420,1422618,0,470991,8052887,14514383,808130,NA,135820621,37009321,17035203,55191672,26584425,50330.8228372402,1.80238254926463,30.8166886416089,1.71580773305647,3.91949231324839,0.229240222060632,7.06442454737576,0.393332145739214,0.0671222897347509,1.76038261170851,44.9996284430063,26.2264982119213,1.46023568483758
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"65863",598,"Milwaukee, WI","Bus",87638282,20652395,1424.4,1078484,14985672,152255245,26427067,21,135820621,37009321,17035203,55191672,26584425,50330.8228372402,10.1600545507736,141.175246920678,24.5039027004573,7.29380981166899,0.524918547591861,74.1055055695244,12.8625530158563,0.235654950424519,0.781486458561595,81.260623245222,3.3162318769616,0.575601070426178
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"48799",94,"Leesburg-Eustis-Tavares, FL","Other",4222822,98119,0,121123,1994404,4731165,221781,NA,6598703,2235706,2638631,1448464,275902,50330.8228372402,2.3722199714802,39.0608307257911,1.83103952180841,0.970714123706423,0.0589528534869029,2.30274743085428,0.1079450046579,0.0232354098751972,0.442413912823912,34.8639151936461,19.0405039205342,0.892554370857918
36740,"Orlando-Kissimmee, FL Metro Area",2054574,2008,50375,1.6,5,NA,NA,103408400000,NA,NA,"48799",94,"Leesburg-Eustis-Tavares, FL","Bus",1463655,67453,101.9,17663,281984,697738,105253,0,6598703,2235706,2638631,1448464,275902,50330.8228372402,2.47438861779392,39.5028024684368,5.95895374511691,0.137246942675221,0.00859691595435355,0.339602272782582,0.0512286245226504,0.0460853138205383,0.640865343505648,82.8655947460794,13.906064435218,2.09771432830088
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",482001694,256276258,780.1,2030402,42876706,1101562544,166404199,2249,1644679754,320076825,732159755,92580069,499863105,58364.3046270162,25.6913985883151,542.534209481669,81.9562820564598,7.34382443622654,0.347762624837907,188.673120753704,28.5013317699103,0.531691612685494,1.54008287975954,237.392247446565,2.89657170249652,0.4375618040259
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",89276392,7449149,0,1455683,17787173,21463269,2701740,NA,1644679754,320076825,732159755,92580069,499863105,58364.3046270162,1.20667117815743,14.7444663432904,1.85599474610887,3.04654643313292,0.249326064992016,3.67617977377981,0.46274786669318,0.0834391806514762,2.75716723296838,61.3295559541466,33.0440353253829,4.15949648676537
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",546335999,168811852,3934.6,4322962,46158810,603798564,192219285,32,1644679754,320076825,732159755,92580069,499863105,58364.3046270162,13.080895369703,139.672419975008,44.4647177097555,7.90597572549388,0.740427074143213,103.417241260597,32.9228808364382,0.308989069563399,0.878225366408995,126.380014212477,2.84225383004624,0.904831563991596
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"69076",1981,"Miami, FL","Other",89276392,7449149,0,1455683,17787173,21463269,2701740,NA,1644679754,320076825,732159755,92580069,499863105,58364.3046270162,1.20667117815743,14.7444663432904,1.85599474610887,3.04654643313292,0.249326064992016,3.67617977377981,0.46274786669318,0.0834391806514762,2.75716723296838,61.3295559541466,33.0440353253829,4.15949648676537
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Other",9658034,528166,0,187847,3237693,6142080,449934,NA,28271918,7742931,14271977,678625,5578385,58364.3046270162,1.89705447675243,32.6972482924934,2.39521525496814,0.554544674453294,0.0321740058313212,1.05200145723084,0.0770636695806145,0.0546866991770789,1.17387439046616,51.414363817362,21.4654460431974,1.57243702459102
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Bus",16392209,4779427,469,179253,2369621,19069439,5228853,9,28271918,7742931,14271977,678625,5578385,58364.3046270162,8.04746370833142,106.382816466112,29.1702398286221,0.405863281670835,0.0307020451073577,3.26617002979033,0.895586019010799,0.291566987707392,0.914048836331792,91.4473342147691,3.13495311495657,0.859606252706228
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Other",0,0,0,0,0,0,0,NA,0,0,0,0,0,58364.3046270162,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5838471,2008,60899,9.3,4.3,NA,NA,340758300000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Bus",0,0,0,0,0,0,0,2,0,0,0,0,0,58364.3046270162,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Other",59820861,8524456,27.6,683824,13498232,45504058,2908085,NA,874072214,241122466,70743760,462310663,99895325,44753.1107109252,3.3711124538384,66.5435228947799,4.25268051428438,3.15239383273636,0.159701104580001,10.6270741089409,0.67915777555706,0.142499720958547,2.93129533696574,87.4799085729661,20.570533873666,1.31462695041396
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Bus",217746873,39041959,3609.7,2560730,32749942,272928279,70177682,28,874072214,241122466,70743760,462310663,99895325,44753.1107109252,8.33370266732075,106.58221639923,27.4053422266307,7.64846204919826,0.598036058300301,63.7400085803051,16.389382841585,0.179299745902666,0.556330130710216,85.0331245387058,3.10279374858805,0.797817191380157
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Rail",0,0,0,0,0,0,0,40,874072214,241122466,70743760,462310663,99895325,44753.1107109252,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"69184",1147,"San Francisco-Oakland, CA","Other",59820861,8524456,27.6,683824,13498232,45504058,2908085,NA,874072214,241122466,70743760,462310663,99895325,44753.1107109252,3.3711124538384,66.5435228947799,4.25268051428438,3.15239383273636,0.159701104580001,10.6270741089409,0.67915777555706,0.142499720958547,2.93129533696574,87.4799085729661,20.570533873666,1.31462695041396
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"88732",353,"Tucson, AZ","Other",13406814,448451,0,242924,3111542,3111542,450487,NA,72197440,14327321,9711978,37637033,10521108,44753.1107109252,1,12.8087056033986,1.85443595527819,0.726673375528008,0.0567327720714571,0.726673375528008,0.105207292371913,0.0334494832254703,0.995480446716553,55.1893349360294,29.7607122958043,4.30873631144944
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"88732",353,"Tucson, AZ","Rail",0,0,0,0,0,0,0,0,72197440,14327321,9711978,37637033,10521108,44753.1107109252,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4281899,2008,55887,2.6,3.5,NA,NA,191628300000,NA,NA,"88732",353,"Tucson, AZ","Bus",46062170,9356143,592,593336,7560203,66741307,18407317,9,72197440,14327321,9711978,37637033,10521108,44753.1107109252,8.8279781640784,112.484843326547,31.0234285463886,1.76561917971442,0.138568424897458,15.5868475645969,4.29886762859189,0.203119892093664,0.508283906883333,77.6325218763062,2.5023836988302,0.690159843588319
38300,"Pittsburgh, PA Metro Area",2351192,2008,47755,5.8,3.3,NA,NA,106709200000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Other",37391766,9805946,0,774214,12234397,18709981,1981296,NA,497222911,95937929,269526899,43073350,88684733,45385.1493200045,1.52929327044071,24.1664203953946,2.55910639693935,5.20348699723374,0.329285741019874,7.9576576476953,0.842677246264873,0.26224880632811,4.94925846516623,48.296421919521,18.8723774741381,1.99849299686622
38300,"Pittsburgh, PA Metro Area",2351192,2008,47755,5.8,3.3,NA,NA,106709200000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Rail",44951729,8299660,47.9,125975,1883902,33399420,8257921,160,497222911,95937929,269526899,43073350,88684733,45385.1493200045,17.7288521377439,265.12736654098,65.552061917047,0.801254002225254,0.053579205781578,14.2053137302271,3.51222741486021,0.184634944742615,1.00505441987154,356.830553681286,5.44346803511441,1.34588352133061
38300,"Pittsburgh, PA Metro Area",2351192,2008,47755,5.8,3.3,NA,NA,106709200000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Bus",269334007,64625546,3420.3,1846935,25287852,269916955,58935677,90,497222911,95937929,269526899,43073350,88684733,45385.1493200045,10.6737794495159,146.143180458435,31.9099897939018,10.7553326142654,0.785531338997411,114.800048230855,25.0662970101974,0.239945733997118,1.09654371154505,145.827550509357,4.56996543876131,0.997840269056088
38300,"Pittsburgh, PA Metro Area",2351192,2008,47755,5.8,3.3,NA,NA,106709200000,40.4343378,-79.8280615,"69697",905,"Milwaukee, WI","Other",37391766,9805946,0,774214,12234397,18709981,1981296,NA,497222911,95937929,269526899,43073350,88684733,45385.1493200045,1.52929327044071,24.1664203953946,2.55910639693935,5.20348699723374,0.329285741019874,7.9576576476953,0.842677246264873,0.26224880632811,4.94925846516623,48.296421919521,18.8723774741381,1.99849299686622
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2209114,2008,58758,6.4,4.7,NA,NA,129279800000,NA,NA,"71317",524,"Portland, OR-WA","Rail",84120139,31495353,95.9,454612,6875263,193574421,38931646,351,737758365,186614894,3127018,428840253,119176200,58521.1084624877,28.1552023537136,425.801388876668,85.6370839309125,3.11222644010223,0.20578928928068,87.625365191656,17.6231946382124,0.374409188743732,0.808991045485208,185.037216351526,2.1607136518194,0.434562265848131
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2209114,2008,58758,6.4,4.7,NA,NA,129279800000,NA,NA,"71317",524,"Portland, OR-WA","Other",40007941,3823610,0,674788,9554671,11922596,1386267,8,737758365,186614894,3127018,428840253,119176200,58521.1084624877,1.24782904612833,17.6686544514722,2.05437411453671,4.32511450291836,0.305456395640967,5.39700350457242,0.627521712324489,0.0955712767122907,2.75820603101711,59.2896450440731,28.8601986486009,3.3556400803986
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2209114,2008,58758,6.4,4.7,NA,NA,129279800000,NA,NA,"71317",524,"Portland, OR-WA","Bus",253960320,53938802,1920.6,2144756,27360126,261874909,71375263,66,737758365,186614894,3127018,428840253,119176200,58521.1084624877,9.5714072734899,122.100093903456,33.278966465183,12.3851127646649,0.970867053488412,118.542958398706,32.3094521151919,0.212390667959467,0.755707225905423,118.409889050316,3.5580999540415,0.969777215273419
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2209114,2008,58758,6.4,4.7,NA,NA,129279800000,NA,NA,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Other",40007941,3823610,0,674788,9554671,11922596,1386267,8,737758365,186614894,3127018,428840253,119176200,58521.1084624877,1.24782904612833,17.6686544514722,2.05437411453671,4.32511450291836,0.305456395640967,5.39700350457242,0.627521712324489,0.0955712767122907,2.75820603101711,59.2896450440731,28.8601986486009,3.3556400803986
38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",2209114,2008,58758,6.4,4.7,NA,NA,129279800000,NA,NA,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Bus",253960320,53938802,1920.6,2144756,27360126,261874909,71375263,66,737758365,186614894,3127018,428840253,119176200,58521.1084624877,9.5714072734899,122.100093903456,33.278966465183,12.3851127646649,0.970867053488412,118.542958398706,32.3094521151919,0.212390667959467,0.755707225905423,118.409889050316,3.5580999540415,0.969777215273419
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Rail",649893006,366693391,864.8,2581540,51076562,1529827443,261637258,2660,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,29.9516526386408,592.602649193892,101.349294607095,31.9906113636947,1.61688726934739,958.171679263139,163.87038420755,0.564236555270761,1.40153353464666,251.746246813917,2.4839467091495,0.424814582176377
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Other",76085798,8875207,38.4,1299261,16335089,35881727,3432564,90,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,2.19660431602179,27.6170276795809,2.64193568497785,10.2311013766033,0.813761774157888,22.4736814415033,2.14990627021861,0.116647353820223,2.58559112080649,58.560826500603,22.1658789173341,2.1204608685641
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Boston, MA-NH-RI","Bus",356998819,80396289,3571.8,2845758,31519537,315542363,112945784,700,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,10.0110088228771,110.881657189403,39.6891738510443,19.7415256440047,1.78237404101563,197.632587399185,70.7409531814575,0.225200434066422,0.711813103178778,125.449465133718,3.16079809583685,1.13138158567951
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Houston, TX","Other",76085798,8875207,38.4,1299261,16335089,35881727,3432564,90,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,2.19660431602179,27.6170276795809,2.64193568497785,10.2311013766033,0.813761774157888,22.4736814415033,2.14990627021861,0.116647353820223,2.58559112080649,58.560826500603,22.1658789173341,2.1204608685641
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Houston, TX","Bus",356998819,80396289,3571.8,2845758,31519537,315542363,112945784,700,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,10.0110088228771,110.881657189403,39.6891738510443,19.7415256440047,1.78237404101563,197.632587399185,70.7409531814575,0.225200434066422,0.711813103178778,125.449465133718,3.16079809583685,1.13138158567951
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Rail",649893006,366693391,864.8,2581540,51076562,1529827443,261637258,2660,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,29.9516526386408,592.602649193892,101.349294607095,31.9906113636947,1.61688726934739,958.171679263139,163.87038420755,0.564236555270761,1.40153353464666,251.746246813917,2.4839467091495,0.424814582176377
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Bus",356998819,80396289,3571.8,2845758,31519537,315542363,112945784,700,1754900267,274635250,688702629,268460017,523102371,41320.3967653987,10.0110088228771,110.881657189403,39.6891738510443,19.7415256440047,1.78237404101563,197.632587399185,70.7409531814575,0.225200434066422,0.711813103178778,125.449465133718,3.16079809583685,1.13138158567951
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Rail",0,0,0,0,0,0,0,NA,114268610,29477067,44346046,12190873,28254624,41320.3967653987,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1596611,2008,55938,2.7,4.9,NA,NA,65972600000,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Other",20194193,843619,0,396053,5244619,8504251,859151,2,114268610,29477067,44346046,12190873,28254624,41320.3967653987,1.62151931341438,21.4725074674349,2.16928289900594,3.28484458643965,0.248058544003517,5.32643893847656,0.538109157459143,0.0417753262039241,0.981921687805752,50.9886126351776,23.5048239482931,2.37459983248378
